CA,STATION,TIME,ENTRIES,EXITS,DELTA_ENTRY,DELTA_EXIT,TOTAL_DELTA
N068,34 ST-PENN STA,20:00:00,20592775.253731344,11955492.686567165,458.7910447761194,179.01492537313433,637.8059701492538
R141,34 ST-PENN STA,20:00:00,42603220.70149254,18043633.298507463,1646.6567164179105,448.35820895522386,2095.0149253731342
N069,34 ST-PENN STA,20:00:00,19262687.37313433,13108241.80597015,363.23880597014926,177.3134328358209,540.5522388059702
N071,34 ST-PENN STA,20:00:00,20014621.52238806,30690334.313432835,835.2985074626865,597.6567164179105,1432.955223880597
N070,34 ST-PENN STA,20:00:00,244241961.81538463,22467053.646153845,919.4615384615385,596.2923076923076,1515.753846153846
R139,34 ST-PENN STA,20:00:00,116894422.73134328,18098007.865671642,579.3880597014926,430.2089552238806,1009.5970149253732
N072,34 ST-PENN STA,20:00:00,497282446.76119405,504437784.0895522,1813.1940298507463,890.5820895522388,2703.776119402985
N073,34 ST-PENN STA,20:00:00,20754545.656716418,59127920.85074627,444.1940298507463,727.0895522388059,1171.2835820895523
R135,34 ST-PENN STA,20:00:00,38591363.88059702,60239176.895522386,470.7313432835821,1000.1194029850747,1470.8507462686566
N068,34 ST-PENN STA,20:52:47,17304016.0,7519053.0,18.0,7.0,25.0
R138,34 ST-PENN STA,21:00:00,1835500971.7333333,1194331875.3333333,3195.9333333333334,1749.7333333333333,4945.666666666667
R142,34 ST-PENN STA,21:00:00,174285716.06666666,36328887.6,563.0666666666667,421.0,984.0666666666667
N068,34 ST-PENN STA,21:13:16,17304034.0,7519060.0,1.0,1.0,2.0
N068,34 ST-PENN STA,21:14:41,17304035.0,7519061.0,131.0,71.0,202.0
N067,34 ST-PENN STA,21:56:51,43027031.0,73433823.0,999.0,402.0,1401.0
R142,34 ST-PENN STA,22:00:00,181479333.50746268,37485735.50746269,407.1940298507463,306.64179104477614,713.8358208955224
R138,34 ST-PENN STA,22:00:00,1839218949.8059702,1195401315.3731344,2363.1194029850744,1300.1791044776119,3663.2985074626868
N067,34 ST-PENN STA,22:49:15,43954742.0,59704599.0,90.0,59.0,149.0
R135,34 ST-PENN STA,23:00:00,38249855.13333333,59549343.0,108.2,342.8,451.0
N067,34 ST-PENN STA,23:00:00,701822242.4666667,235693010.73333332,619.0666666666667,440.93333333333334,1060.0
R139,34 ST-PENN STA,23:00:00,123023442.13333334,22460002.466666665,263.4,141.13333333333333,404.53333333333336
N071,34 ST-PENN STA,23:00:00,18837978.466666665,28582886.2,325.46666666666664,160.66666666666666,486.1333333333333
N068,34 ST-PENN STA,23:00:00,21516793.0,13699979.933333334,148.66666666666666,84.2,232.86666666666667
N072,34 ST-PENN STA,23:00:00,484180088.2,490480794.2,690.8,422.8,1113.6
N069,34 ST-PENN STA,23:00:00,18962048.666666668,12868476.2,119.46666666666667,66.6,186.06666666666666
R137,34 ST-PENN STA,23:00:00,11745715.2,10718445.4,2.7333333333333334,0.7333333333333333,3.466666666666667
N070,34 ST-PENN STA,23:00:00,243231485.66666666,23551651.133333333,327.8,180.73333333333332,508.53333333333336
N073,34 ST-PENN STA,23:00:00,20430368.666666668,58414379.733333334,203.66666666666666,301.3333333333333,505.0
R141,34 ST-PENN STA,23:00:00,42328141.4,17877831.466666665,377.0,126.66666666666667,503.6666666666667
