CA,STATION,TIME,ENTRIES,EXITS,DELTA_ENTRY,DELTA_EXIT,TOTAL_DELTA
N067,34 ST-PENN STA,10:23:50,191588263.0,67871480.0,1370.0,1166.0,2536.0
N072,34 ST-PENN STA,10:24:59,80334302.0,37988280.0,2152.0,534.0,2686.0
N070,34 ST-PENN STA,10:26:10,204134311.0,26061964.0,496.0,617.0,1113.0
N072,34 ST-PENN STA,10:27:10,80470880.0,38038242.0,1621.0,429.0,2050.0
N068,34 ST-PENN STA,10:27:19,21622507.0,15907632.0,496.0,425.0,921.0
R135,34 ST-PENN STA,10:27:25,35390533.0,54769853.0,510.0,707.0,1217.0
R138,34 ST-PENN STA,10:28:02,1752085919.0,1190208282.0,3808.0,1920.0,5728.0
R138,34 ST-PENN STA,10:32:08,1884364557.0,1200112865.0,148.0,48.0,196.0
R138,34 ST-PENN STA,10:35:52,1884364705.0,1200112913.0,731.0,267.0,998.0
N069,34 ST-PENN STA,10:36:44,17313685.0,11478977.0,393.0,420.0,813.0
N067,34 ST-PENN STA,10:44:37,191610376.0,67898486.0,265.0,275.0,540.0
R138,34 ST-PENN STA,10:49:06,1754511483.0,1191636121.0,5245.0,2771.0,8016.0
R137,34 ST-PENN STA,10:54:38,13256495.0,11253564.0,108.0,275.0,383.0
R138,34 ST-PENN STA,10:54:41,1752655596.0,1190563271.0,2902.0,1412.0,4314.0
R138,34 ST-PENN STA,10:58:00,1884365436.0,1200113180.0,633.0,257.0,890.0
R137,34 ST-PENN STA,11:00:00,11748195.333333334,10722954.166666666,673.4666666666667,913.2666666666667,1586.7333333333333
N069,34 ST-PENN STA,11:00:00,18966281.5,12874128.3,1127.2,975.5333333333333,2102.733333333333
N073,34 ST-PENN STA,11:00:00,20438480.166666668,58423834.6,706.8666666666667,2075.266666666667,2782.133333333333
N067,34 ST-PENN STA,11:00:00,701844162.5666667,235709746.16666666,2722.5333333333333,3292.9666666666667,6015.5
N072,34 ST-PENN STA,11:00:00,484207622.4,490487403.3,3029.4333333333334,1443.4,4472.833333333333
R141,34 ST-PENN STA,11:00:00,42333811.93333333,17882587.333333332,2236.8333333333335,1470.3,3707.133333333333
N071,34 ST-PENN STA,11:00:00,19583273.233333334,29891199.533333335,992.0666666666667,1540.2,2532.266666666667
N068,34 ST-PENN STA,11:00:00,21522006.6,13704428.633333333,1702.6333333333334,792.7666666666667,2495.4
R135,34 ST-PENN STA,11:00:00,38268444.4,59560254.166666664,803.4,2558.6666666666665,3362.0666666666666
N070,34 ST-PENN STA,11:00:00,243224082.3,23545980.433333334,1386.4666666666667,1370.9666666666667,2757.4333333333334
R139,34 ST-PENN STA,11:00:00,111860901.7,23595697.7,783.2,571.1666666666666,1354.3666666666666
N067,34 ST-PENN STA,11:05:58,2167367708.0,557009651.0,771.0,640.0,1411.0
N067,34 ST-PENN STA,11:08:43,191610641.0,67898761.0,43.0,23.0,66.0
N067,34 ST-PENN STA,11:12:19,191610684.0,67898784.0,152.0,140.0,292.0
N072,34 ST-PENN STA,11:13:39,1290665843.0,1398715174.0,2826.0,1640.0,4466.0
N072,34 ST-PENN STA,11:14:08,80362479.0,37996906.0,554.0,198.0,752.0
N070,34 ST-PENN STA,11:15:48,204142169.0,26068707.0,199.0,225.0,424.0
R138,34 ST-PENN STA,11:16:26,1883482634.0,1199567127.0,1714.0,867.0,2581.0
R138,34 ST-PENN STA,11:18:18,1884366069.0,1200113437.0,111.0,22.0,133.0
R138,34 ST-PENN STA,11:21:43,1884366180.0,1200113459.0,48.0,21.0,69.0
N070,34 ST-PENN STA,11:22:37,204026945.0,25964787.0,242.0,199.0,441.0
R138,34 ST-PENN STA,11:23:16,1884366228.0,1200113480.0,62.0,46.0,108.0
N067,34 ST-PENN STA,11:23:17,191610836.0,67898924.0,372.0,310.0,682.0
R138,34 ST-PENN STA,11:25:00,1884366290.0,1200113526.0,71.0,14.0,85.0
R138,34 ST-PENN STA,11:26:21,1884366361.0,1200113540.0,2221.0,1217.0,3438.0
N072,34 ST-PENN STA,11:47:30,79809007.0,37777964.0,183.0,79.0,262.0
N072,34 ST-PENN STA,11:48:06,80363033.0,37997104.0,135.0,66.0,201.0
N068,34 ST-PENN STA,11:49:14,21632088.0,15912150.0,61.0,36.0,97.0
N070,34 ST-PENN STA,11:50:22,204142368.0,26068932.0,59.0,55.0,114.0
N067,34 ST-PENN STA,11:51:30,191611208.0,67899234.0,99.0,116.0,215.0
R138,34 ST-PENN STA,11:52:17,1884700811.0,1200316449.0,18.0,27.0,45.0
R138,34 ST-PENN STA,11:53:31,1884700829.0,1200316476.0,3594.0,2729.0,6323.0
N071,34 ST-PENN STA,12:00:00,20026184.45142857,30690060.34285714,1370.1485714285714,1779.5714285714287,3149.72
N072,34 ST-PENN STA,12:00:00,501466011.0751445,509238041.8786127,3306.7456647398844,2069.8612716763005,5376.606936416185
N073,34 ST-PENN STA,12:00:00,20754444.205714285,59074784.94857143,844.3485714285714,2961.062857142857,3805.4114285714286
N067,34 ST-PENN STA,12:00:00,475163480.10465115,171634897.08139536,-11505487.773255814,-2842938.11627907,-14348425.889534883
R135,34 ST-PENN STA,12:00:00,38809985.46285714,60456642.108571425,775.7942857142857,3736.457142857143,4512.251428571429
N069,34 ST-PENN STA,12:00:00,19266864.417142857,13112816.605714286,1308.64,878.0457142857143,2186.6857142857143
R137,34 ST-PENN STA,12:00:00,11835557.731428571,10858993.554285714,821.5714285714286,908.8742857142857,1730.4457142857143
R141,34 ST-PENN STA,12:00:00,42625471.73714285,18056238.257142857,2905.84,1637.4571428571428,4543.297142857143
R139,34 ST-PENN STA,12:00:00,116059841.97142857,18014315.457142856,-957877.9771428572,667.0914285714285,-957210.8857142857
N068,34 ST-PENN STA,12:00:00,20595346.942196533,11956199.815028902,1859.8439306358382,701.2427745664739,2561.0867052023123
N070,34 ST-PENN STA,12:00:00,242643986.9884393,22536075.68786127,-52680.42774566474,-37730.61849710983,-90411.04624277457
N071,34 ST-PENN STA,12:10:48,16115886.0,31044831.0,909.0,1095.0,2004.0
R138,34 ST-PENN STA,12:13:25,1884272615.0,1200053478.0,2591.0,1717.0,4308.0
R138,34 ST-PENN STA,12:23:06,1883484348.0,1199567994.0,1586.0,974.0,2560.0
R138,34 ST-PENN STA,12:26:04,1883802580.0,1199765372.0,34.0,42.0,76.0
R138,34 ST-PENN STA,12:27:33,1883802614.0,1199765414.0,2672.0,1810.0,4482.0
R138,34 ST-PENN STA,12:28:03,1884226124.0,1200026189.0,2370.0,1360.0,3730.0
R138,34 ST-PENN STA,12:36:36,1883733375.0,1199767489.0,2381.0,1823.0,4204.0
R138,34 ST-PENN STA,12:39:10,1883756927.0,1199736964.0,2461.0,1402.0,3863.0
R137,34 ST-PENN STA,12:40:44,13256702.0,11254019.0,4.0,2.0,6.0
R138,34 ST-PENN STA,12:40:48,1752658498.0,1190564683.0,60.0,13.0,73.0
R137,34 ST-PENN STA,12:42:48,13256706.0,11254021.0,731.0,652.0,1383.0
R138,34 ST-PENN STA,12:42:51,1752658558.0,1190564696.0,1739.0,1344.0,3083.0
R138,34 ST-PENN STA,12:44:19,1883531113.0,1199596293.0,1838.0,1456.0,3294.0
R138,34 ST-PENN STA,12:46:56,1884368582.0,1200114757.0,962.0,690.0,1652.0
N068,34 ST-PENN STA,12:47:02,21623275.0,15908187.0,1560.0,225.0,1785.0
N070,34 ST-PENN STA,12:48:08,204135058.0,26062867.0,672.0,534.0,1206.0
N068,34 ST-PENN STA,12:48:17,17593024.0,7596171.0,9.0,12.0,21.0
R142,34 ST-PENN STA,12:48:39,130576510.0,29627737.0,88.0,150.0,238.0
N067,34 ST-PENN STA,12:49:12,191590109.0,67873210.0,25.0,23.0,48.0
N068,34 ST-PENN STA,12:49:39,17593033.0,7596183.0,10.0,1.0,11.0
N072,34 ST-PENN STA,12:50:16,80337186.0,37989050.0,1268.0,347.0,1615.0
N068,34 ST-PENN STA,12:50:56,17593043.0,7596184.0,11.0,0.0,11.0
N067,34 ST-PENN STA,12:51:39,191590134.0,67873233.0,1303.0,1736.0,3039.0
N068,34 ST-PENN STA,12:52:27,17593054.0,7596184.0,7768.0,2542.0,10310.0
R138,34 ST-PENN STA,12:52:43,1877408225.0,1196100588.0,1485.0,1051.0,2536.0
R138,34 ST-PENN STA,12:58:21,1754989623.0,1191929168.0,1594.0,1096.0,2690.0
R138,34 ST-PENN STA,13:00:00,1835430708.8,1194321433.6,6360.933333333333,8256.766666666666,14617.7
R142,34 ST-PENN STA,13:00:00,174292023.8,36338874.766666666,2300.5333333333333,1884.2333333333333,4184.766666666666
N067,34 ST-PENN STA,13:10:29,191612136.0,67900252.0,2187.0,3786.0,5973.0
N068,34 ST-PENN STA,13:11:35,21632602.0,15912389.0,1485.0,500.0,1985.0
N072,34 ST-PENN STA,13:12:47,80364170.0,37997548.0,805.0,432.0,1237.0
N070,34 ST-PENN STA,13:13:54,204142886.0,26069441.0,433.0,349.0,782.0
N072,34 ST-PENN STA,13:20:42,84376874.0,35916346.0,26.0,10.0,36.0
N072,34 ST-PENN STA,13:22:07,84376900.0,35916356.0,2216.0,1603.0,3819.0
R139,34 ST-PENN STA,13:25:18,152900037.0,19173298.0,6.0,12.0,18.0
R139,34 ST-PENN STA,13:26:28,152900043.0,19173310.0,566.0,432.0,998.0
R138,34 ST-PENN STA,13:27:29,1884369544.0,1200115447.0,842.0,597.0,1439.0
R138,34 ST-PENN STA,13:28:15,1883485934.0,1199568968.0,29.0,63.0,92.0
R138,34 ST-PENN STA,13:29:41,1883485963.0,1199569031.0,733.0,619.0,1352.0
R139,34 ST-PENN STA,13:50:51,32013142.0,33861624.0,18.0,9.0,27.0
N070,34 ST-PENN STA,13:54:30,252844548.0,17192784.0,1056.0,999.0,2055.0
R139,34 ST-PENN STA,13:58:23,32013160.0,33861633.0,218.0,237.0,455.0
R142,34 ST-PENN STA,14:00:00,181479226.50285715,37449602.67428572,358154.3942857143,39694.23428571429,397848.6285714286
R138,34 ST-PENN STA,14:00:00,1839208469.64,1195446862.102857,7648.234285714286,12635.211428571429,20283.445714285714
N072,34 ST-PENN STA,14:13:02,80364975.0,37997980.0,1646.0,1242.0,2888.0
N070,34 ST-PENN STA,14:14:36,204143319.0,26069790.0,942.0,711.0,1653.0
N067,34 ST-PENN STA,14:33:23,191591437.0,67874969.0,1351.0,2875.0,4226.0
N070,34 ST-PENN STA,14:34:40,204135730.0,26063401.0,749.0,436.0,1185.0
N072,34 ST-PENN STA,14:36:09,80338454.0,37989397.0,1145.0,80.0,1225.0
R138,34 ST-PENN STA,14:44:25,1753811358.0,1191267756.0,6254.0,11818.0,18072.0
N070,34 ST-PENN STA,15:00:00,243237730.36666667,23558914.166666668,3046.4666666666667,1650.9333333333334,4697.4
N068,34 ST-PENN STA,15:00:00,21523709.233333334,13705221.4,4063.9,730.6666666666666,4794.566666666667
R135,34 ST-PENN STA,15:00:00,38269247.8,59562812.833333336,1424.4333333333334,12243.866666666667,13668.3
R137,34 ST-PENN STA,15:00:00,11748868.8,10723867.433333334,2141.5666666666666,938.0333333333333,3079.6
N073,34 ST-PENN STA,15:00:00,20407231.7,58352890.233333334,1563.4666666666667,7823.733333333334,9387.2
N072,34 ST-PENN STA,15:00:00,484210746.03333336,490488901.3666667,4637.766666666666,4783.3,9421.066666666668
N069,34 ST-PENN STA,15:00:00,18967408.7,12875103.833333334,2858.766666666667,919.6,3778.366666666667
R139,34 ST-PENN STA,15:00:00,113318361.17857143,23432794.67857143,1407.8214285714287,1248.5357142857142,2656.3571428571427
N067,34 ST-PENN STA,15:00:00,701846885.1,235713039.13333333,4578.633333333333,10985.233333333334,15563.866666666667
R141,34 ST-PENN STA,15:00:00,42336048.766666666,17884057.633333333,4968.6,1653.6666666666667,6622.266666666666
N071,34 ST-PENN STA,15:00:00,19744146.633333333,30343750.766666666,2214.4,1848.7,4063.1
N067,34 ST-PENN STA,16:00:00,472791954.716763,171398174.2196532,876518.4335260115,-94618.30057803469,781900.1329479769
N070,34 ST-PENN STA,16:00:00,242458138.9248555,22384152.791907515,3081.965317919075,1604.9653179190752,4686.93063583815
N069,34 ST-PENN STA,16:00:00,19268173.057142857,13113694.651428571,2808.6514285714284,752.3828571428571,3561.0342857142855
R135,34 ST-PENN STA,16:00:00,38810284.844827585,60460244.79885057,1424.4310344827586,11814.37356321839,13238.80459770115
R141,34 ST-PENN STA,16:00:00,42628377.57714286,18057875.714285713,5376.257142857143,1613.4685714285715,6989.725714285714
N071,34 ST-PENN STA,16:00:00,20001524.36,30610217.742857143,4707.091428571429,-278.37142857142857,4428.72
N068,34 ST-PENN STA,16:00:00,20585527.300578035,11952084.861271676,3914.173410404624,657.150289017341,4571.323699421965
R139,34 ST-PENN STA,16:00:00,115254860.31428571,18100745.382857144,1479.662857142857,1223.4171428571428,2703.08
N073,34 ST-PENN STA,16:00:00,20764153.52,59140844.34857143,1566.777142857143,7546.211428571429,9112.988571428572
R137,34 ST-PENN STA,16:00:00,11810026.942857143,10843520.291428572,2110.1485714285714,878.3828571428571,2988.5314285714285
N072,34 ST-PENN STA,16:00:00,501428719.15606934,509227392.7398844,4532.416184971098,4497.242774566474,9029.658959537572
N067,34 ST-PENN STA,16:03:15,191614346.0,67904156.0,4968.0,11764.0,16732.0
N070,34 ST-PENN STA,16:04:28,204144302.0,26070524.0,3406.0,1766.0,5172.0
N072,34 ST-PENN STA,16:06:01,80366667.0,37999272.0,4968.0,4972.0,9940.0
N068,34 ST-PENN STA,16:07:28,21634189.0,15912892.0,4191.0,782.0,4973.0
R138,34 ST-PENN STA,16:22:36,1873777385.0,1195535724.0,3520.0,4838.0,8358.0
R142,34 ST-PENN STA,17:00:00,174294324.33333334,36340759.0,3120.7,1479.7333333333333,4600.433333333333
R138,34 ST-PENN STA,17:00:00,1835437069.7333333,1194329690.3666666,7647.533333333334,13116.633333333333,20764.166666666668
R137,34 ST-PENN STA,17:01:52,14301089.0,12456878.0,1849.0,717.0,2566.0
R138,34 ST-PENN STA,18:00:00,1839006376.1542857,1195341343.5085714,-19520.53142857143,-24417.274285714284,-43937.805714285714
R142,34 ST-PENN STA,18:00:00,181135844.08571428,37337600.09714286,2286.9542857142856,1133.9657142857143,3420.92
N071,34 ST-PENN STA,19:00:00,19746361.033333335,30345599.466666665,1017.8,709.5,1727.3
R141,34 ST-PENN STA,19:00:00,42341017.36666667,17885711.3,2699.9,505.73333333333335,3205.633333333333
N070,34 ST-PENN STA,19:00:00,243240776.83333334,23560565.1,1369.3333333333333,633.8666666666667,2003.2
R137,34 ST-PENN STA,19:00:00,11751010.366666667,10724805.466666667,591.3,225.16666666666666,816.4666666666667
N069,34 ST-PENN STA,19:00:00,18970267.466666665,12876023.433333334,1182.1666666666667,289.53333333333336,1471.7
N068,34 ST-PENN STA,19:00:00,21527773.133333333,13705952.066666666,1884.2666666666667,290.7,2174.9666666666667
N067,34 ST-PENN STA,19:00:00,724469149.7241379,241327257.1724138,2718.3793103448274,3306.551724137931,6024.931034482759
R135,34 ST-PENN STA,19:00:00,38270672.233333334,59575056.7,659.0,3044.866666666667,3703.866666666667
N072,34 ST-PENN STA,19:00:00,484215383.8,490493684.6666667,2561.366666666667,1606.4666666666667,4167.833333333333
N073,34 ST-PENN STA,19:00:00,20312928.1,57612950.93333333,711.7333333333333,1944.8666666666666,2656.6
R139,34 ST-PENN STA,19:00:00,111863006.73333333,23597442.366666667,836.5333333333333,369.9,1206.4333333333334
N067,34 ST-PENN STA,19:48:10,699633.0,696086.0,109.0,89.0,198.0
N067,34 ST-PENN STA,19:48:20,2014997049.0,573579328.0,1878.0,2478.0,4356.0
N070,34 ST-PENN STA,19:55:00,203957120.0,25895080.0,14.0,12.0,26.0
N070,34 ST-PENN STA,19:56:20,203957134.0,25895092.0,14.0,6.0,20.0
N070,34 ST-PENN STA,19:57:41,203957148.0,25895098.0,13.0,20.0,33.0
N070,34 ST-PENN STA,19:59:02,203957161.0,25895118.0,12.0,12.0,24.0
N067,34 ST-PENN STA,20:00:00,473659719.8612717,171292977.48554912,1651.4450867052024,1831.78612716763,3483.2312138728325
N068,34 ST-PENN STA,20:00:00,20591770.72254335,11954649.023121387,1098.1965317919075,169.84971098265896,1268.0462427745665
N069,34 ST-PENN STA,20:00:00,19281957.20689655,13123642.195402298,643.8908045977012,165.29310344827587,809.183908045977
R139,34 ST-PENN STA,20:00:00,115256339.97714286,18101968.8,599.2,242.46285714285713,841.6628571428571
R141,34 ST-PENN STA,20:00:00,42607600.77714286,18050376.82285714,1760.9085714285713,306.4,2067.308571428571
R137,34 ST-PENN STA,20:00:00,11838504.217142858,10860788.645714285,218.18285714285713,81.04571428571428,299.22857142857146
R135,34 ST-PENN STA,20:00:00,38694658.022857144,60353485.10285714,367.7314285714286,1514.0,1881.7314285714285
N073,34 ST-PENN STA,20:00:00,20765720.297142856,59148390.56,412.42857142857144,1065.8342857142857,1478.2628571428572
N072,34 ST-PENN STA,20:00:00,496846335.1511628,504060397.5813953,1616.4186046511627,959.6395348837209,2576.0581395348836
N071,34 ST-PENN STA,20:00:00,20035807.25142857,30693568.668571427,562.9085714285715,430.2628571428571,993.1714285714286
N070,34 ST-PENN STA,20:00:00,242606692.0,22467700.47398844,851.0,393.6531791907515,1244.6531791907514
N070,34 ST-PENN STA,20:00:22,203957169.0,25895127.0,12.0,3.0,15.0
N070,34 ST-PENN STA,20:01:43,203957181.0,25895130.0,11.0,1.0,12.0
N071,34 ST-PENN STA,20:02:56,20860315.0,29067895.0,8.0,2.0,10.0
N070,34 ST-PENN STA,20:03:04,203957192.0,25895131.0,9.0,7.0,16.0
N071,34 ST-PENN STA,20:04:16,20860323.0,29067897.0,9.0,11.0,20.0
N070,34 ST-PENN STA,20:04:25,203957201.0,25895138.0,0.0,0.0,0.0
N071,34 ST-PENN STA,20:05:37,20860332.0,29067908.0,12.0,3.0,15.0
N071,34 ST-PENN STA,20:06:58,20860344.0,29067911.0,108.0,102.0,210.0
N071,34 ST-PENN STA,20:28:24,20860452.0,29068013.0,12.0,7.0,19.0
N071,34 ST-PENN STA,20:29:44,20860464.0,29068020.0,9.0,0.0,9.0
N071,34 ST-PENN STA,20:31:04,20860473.0,29068020.0,18.0,22.0,40.0
N071,34 ST-PENN STA,20:35:05,20860491.0,29068042.0,4.0,0.0,4.0
N071,34 ST-PENN STA,20:36:26,20860495.0,29068042.0,135.0,90.0,225.0
R138,34 ST-PENN STA,21:00:00,1835444717.2666667,1194342807.0,2846.0333333333333,1685.4,4531.433333333333
R142,34 ST-PENN STA,21:00:00,174297445.03333333,36342238.733333334,610.7,252.03333333333333,862.7333333333333
N071,34 ST-PENN STA,21:03:29,2443810.0,5566799.0,0.0,1.0,1.0
N071,34 ST-PENN STA,21:03:39,18416820.0,23501333.0,7.0,1.0,8.0
N071,34 ST-PENN STA,21:05:00,20860637.0,29068134.0,4.0,18.0,22.0
N071,34 ST-PENN STA,21:06:11,7221128.0,2536377.0,3.0,0.0,3.0
N071,34 ST-PENN STA,21:06:13,2443810.0,5566805.0,1.0,0.0,1.0
N071,34 ST-PENN STA,21:06:21,11195703.0,20964970.0,3.0,2.0,5.0
N071,34 ST-PENN STA,21:07:41,20860648.0,29068154.0,8.0,4.0,12.0
N071,34 ST-PENN STA,21:08:51,2443811.0,5566807.0,0.0,1.0,1.0
N071,34 ST-PENN STA,21:09:02,18416845.0,23501351.0,2.0,2.0,4.0
N071,34 ST-PENN STA,21:10:22,20860658.0,29068161.0,0.0,0.0,0.0
R138,34 ST-PENN STA,21:56:55,1883592688.0,1199645100.0,13.0,4.0,17.0
R138,34 ST-PENN STA,21:58:17,1883592701.0,1199645104.0,18.0,1.0,19.0
R138,34 ST-PENN STA,21:59:38,1883592719.0,1199645105.0,29.0,34.0,63.0
R142,34 ST-PENN STA,22:00:00,180242288.38857144,37042164.394285716,384.69142857142856,212.02285714285713,596.7142857142857
R138,34 ST-PENN STA,22:00:00,1839094588.1657143,1195384778.817143,1803.9371428571428,1115.8457142857144,2919.782857142857
R138,34 ST-PENN STA,22:00:59,1883592746.0,1199645139.0,36.0,43.0,79.0
R138,34 ST-PENN STA,22:02:21,1883592782.0,1199645182.0,18.0,18.0,36.0
R138,34 ST-PENN STA,22:03:51,1883592800.0,1199645200.0,30.0,12.0,42.0
R138,34 ST-PENN STA,22:05:12,1883592830.0,1199645212.0,0.0,0.0,0.0
R138,34 ST-PENN STA,22:58:44,1883728886.0,1199730987.0,20.0,6.0,26.0
R135,34 ST-PENN STA,23:00:00,38271331.233333334,59578101.56666667,86.86666666666666,248.3,335.1666666666667
N073,34 ST-PENN STA,23:00:00,20389840.066666666,58068719.666666664,168.23333333333332,200.76666666666668,369.0
R139,34 ST-PENN STA,23:00:00,111863843.26666667,23597812.266666666,222.63333333333333,77.3,299.93333333333334
N072,34 ST-PENN STA,23:00:00,484217945.1666667,490495291.1333333,503.4,210.23333333333332,713.6333333333333
N071,34 ST-PENN STA,23:00:00,19747378.833333332,30346308.966666665,165.6,95.6,261.2
N069,34 ST-PENN STA,23:00:00,18971449.633333333,12876312.966666667,105.73333333333333,40.63333333333333,146.36666666666667
N068,34 ST-PENN STA,23:00:00,21529657.4,13706242.766666668,147.83333333333334,42.1,189.93333333333334
R137,34 ST-PENN STA,23:00:00,11751601.666666666,10725030.633333333,9.366666666666667,2.933333333333333,12.3
N070,34 ST-PENN STA,23:00:00,242918484.5172414,23788282.51724138,237.20689655172413,105.55172413793103,342.7586206896552
R141,34 ST-PENN STA,23:00:00,42343717.266666666,17886217.033333335,289.73333333333335,69.76666666666667,359.5
N067,34 ST-PENN STA,23:00:00,701854157.7333333,235727306.26666668,412.23333333333335,361.1,773.3333333333334
R138,34 ST-PENN STA,23:00:12,1883728906.0,1199730993.0,1803.0,767.0,2570.0
